tourney_spectators,year,tourney_id
1982,2018,2019-W-ITF-AUS-01A-2019-25
1952,2018,2018-6204-C
1941,2018,2018-0337-A
1931,2018,2018-W-WITF-BUL-03A-2018-15
1922,2018,2018-W-WITF-TUN-05A-2018-15
1899,2018,2018-W-WITF-USA-19A-2018-25
1818,2018,2018-7201-C
1814,2018,2018-W-WITF-HKG-03A-2018-15
1810,2018,2018-7797-C
1755,2018,2018-6967-A
1717,2018,2018-W-WITF-GBR-06A-2018-100
1647,2018,2018-0363-C
1556,2018,2018-W-WITF-AUS-09A-2018-25
1542,2018,2018-1082-I
1537,2018,2018-W-WITF-EGY-24A-2018-15
1506,2018,2018-0314-A
1471,2018,2018-1077-I
1428,2018,2018-W-WITF-ESP-07B-2018-25
1148,2018,2018-1081-F
1015,2018,2018-W-WITF-KAZ-07A-2018-80
876,2018,2018-0605-F
598,2018,2018-0808-F
578,2018,2018-W-FC-2018-WG-PO-BEL-ITA-01-D
572,2018,2018-W-FC-2018-WG2-M-UKR-AUS-01-D
563,2018,2018-M-DC-2018-G2-AM-M-MEX-PER-01-D
551,2018,2018-W-FC-2018-WG-M-NED-USA-01-D
546,2018,2018-M-DC-2018-G1-AO-M-KOR-PAK-01-D
532,2018,2018-M-DC-2018-G2-EPA-M-TUN-FIN-01-D
519,2018,2018-M-DC-2018-G1-EPA-M-POR-SWE-01-D
503,2018,2018-M-DC-2018-WG-PO-AUT-AUS-01-D
501,2018,2018-M-DC-2018-G2-EPA-M-ROU-LUX-01-D
495,2018,2018-M-DC-2018-G2-AO-M-LBN-TPE-01-D
494,2018,2018-M-DC-2018-WG-M-CAN-CRO-01-D
491,2018,2018-M-DC-2018-G2-EPA-M-SLO-POL-01-D
491,2018,2018-M-DC-2018-G1-AO-M-PAK-UZB-01-D
484,2018,2018-M-DC-2018-G2-EPA-M-IRL-DEN-01-D
483,2018,2018-M-DC-2018-G2-EPA-M-EGY-FIN-01-D
482,2018,2018-M-DC-2018-WG-M-CRO-USA-01-D
479,2018,2018-M-DC-2018-G2-AM-M-PUR-MEX-01-D
476,2018,2018-M-DC-2018-WG-PO-JPN-BIH-01-D
475,2018,2018-M-DC-2018-G1-EPA-M-BIH-SVK-01-D
471,2018,2018-M-DC-2018-WG-PO-SUI-SWE-01-D
470,2018,2018-M-DC-2018-WG-M-FRA-ESP-01-D
465,2018,2018-W-FC-2018-WG2-PO-UKR-CAN-01-D
463,2018,2018-M-DC-2018-G2-AM-M-BOL-PER-01-D
462,2018,2018-M-DC-2018-G1-EPA-M-AUT-BLR-01-D
461,2018,2018-M-DC-2018-G1-AM-M-COL-BAR-01-D
460,2018,2018-W-FC-2018-WG2-M-CAN-ROU-01-D
458,2018,2018-M-DC-2018-G1-EPA-M-CZE-ISR-01-D
456,2018,2018-W-FC-2018-WG-PO-BLR-SVK-01-D
455,2018,2018-W-FC-2018-WG-M-FRA-USA-01-D
455,2018,2018-M-DC-2018-WG-M-KAZ-SUI-01-D
451,2018,2018-W-FC-2018-WG-M-BEL-FRA-01-D
450,2018,2018-M-DC-2018-G2-AO-M-IRI-HKG-01-D
447,2018,2018-7696-F
444,2018,2018-M-DC-2018-G1-AO-M-CHN-NZL-01-D
442,2018,2018-W-FC-2018-WG-PO-SUI-ROU-01-D
441,2018,2018-M-DC-2018-WG-PO-SRB-IND-01-D
441,2018,2018-W-FC-2018-WG-M-CZE-USA-01-D
438,2018,2018-M-DC-2018-WG-M-HUN-BEL-01-D
436,2018,2018-M-DC-2018-G2-AO-M-HKG-LBN-01-D
432,2018,2018-W-FC-2018-WG2-PO-ESP-PAR-01-D
432,2018,2018-M-DC-2018-G2-EPA-M-FIN-LTU-01-D
431,2018,2018-M-DC-2018-WG-PO-CAN-NED-01-D
428,2018,2018-M-DC-2018-WG-M-USA-SRB-01-D
426,2018,2018-M-DC-2018-G1-AM-M-ARG-CHI-01-D
421,2018,2018-M-DC-2018-G2-AM-M-VEN-GUA-01-D
419,2018,2018-M-DC-2018-G1-AM-M-COL-BRA-01-D
419,2018,2018-M-DC-2018-G2-EPA-M-ROU-MAR-01-D
417,2018,2018-W-FC-2018-WG-PO-NED-AUS-01-D
416,2018,2018-M-DC-2018-G2-AM-M-VEN-URU-01-D
412,2018,2018-M-DC-2018-WG-M-ESP-GER-01-D
410,2018,2018-M-DC-2018-WG-M-USA-BEL-01-D
410,2018,2018-W-FC-2018-WG2-M-RUS-SVK-01-D
403,2018,2018-M-DC-2018-WG-PO-ARG-COL-01-D
402,2018,2018-M-DC-2018-WG-M-FRA-CRO-01-D
397,2018,2018-M-DC-2018-G2-EPA-M-GEO-MAR-01-D
396,2018,2018-M-DC-2018-G2-EPA-M-EGY-DEN-01-D
391,2018,2018-M-DC-2018-G1-EPA-M-AUT-RUS-01-D
390,2018,2018-M-DC-2018-G2-EPA-M-EST-LTU-01-D
389,2018,2018-M-DC-2018-WG-PO-GBR-UZB-01-D
377,2018,2018-M-DC-2018-G2-AM-M-URU-MEX-01-D
375,2018,2018-M-DC-2018-G1-AM-M-DOM-BRA-01-D
375,2018,2018-M-DC-2018-WG-M-ITA-JPN-01-D
373,2018,2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01-D
371,2018,2018-M-DC-2018-WG-PO-HUN-CZE-01-D
367,2018,2018-W-FC-2018-WG2-PO-RUS-LAT-01-D
363,2018,2018-M-DC-2018-G2-EPA-M-POL-ZIM-01-D
356,2018,2018-M-DC-2018-G1-AM-M-CHI-ECU-01-D
354,2018,2018-M-DC-2018-WG-M-GBR-ESP-01-D
352,2018,2018-M-DC-2018-G2-AO-M-THA-LBN-01-D
350,2018,2018-M-DC-2018-G2-EPA-M-ROU-POL-01-D
345,2018,2018-M-DC-2018-G2-AM-M-ESA-URU-01-D
344,2018,2018-M-DC-2018-G1-EPA-M-UKR-SWE-01-D
341,2018,2018-W-FC-2018-WG-M-GER-CZE-01-D
337,2018,2018-W-FC-2018-WG2-M-ESP-ITA-01-D
335,2018,2018-W-FC-2018-WG-M-BLR-GER-01-D
333,2018,2018-M-DC-2018-WG-M-FRA-ITA-01-D
324,2018,2018-M-DC-2018-G1-AO-M-IND-CHN-01-D
323,2018,2018-M-DC-2018-G2-EPA-M-EGY-NOR-01-D
320,2018,2018-M-DC-2018-WG-M-FRA-NED-01-D
318,2018,2018-W-FC-2018-WG2-PO-GBR-JPN-01-D
315,2018,2018-M-DC-2018-WG-M-AUS-GER-01-D
313,2018,2018-M-DC-2018-G1-EPA-M-RSA-ISR-01-D
310,2018,2018-W-FC-2018-WG-M-CZE-SUI-01-D
302,2018,2018-W-FC-2018-G2-EPA-A-M-DEN-GRE-01-D
295,2018,2018-W-FC-2018-G2-AM-A-PP3-4-DOM-CUB-01-D
288,2018,2018-W-FC-2018-G2-AM-B-B-M-BOL-BER-01-D
281,2018,2018-W-FC-2018-G1-EPA-PPO-GBR-HUN-01-D
278,2018,2018-M-DC-2018-G2-AO-M-THA-PHI-01-D
274,2018,2018-M-DC-2018-WG-M-KAZ-CRO-01-D
261,2018,2018-M-DC-2018-G2-AO-M-PHI-INA-01-D
261,2018,2018-W-FC-2018-G2-EPA-B-M-NOR-ISR-01-D
260,2018,2018-W-FC-2018-G1-AM-B-M-ARG-VEN-01-D
249,2018,2018-W-FC-2018-G1-EPA-PP5-8-EST-CRO-01-D
249,2018,2018-W-FC-2018-G1-AM-PP3-4-COL-ARG-01-D
245,2018,2018-W-FC-2018-G1-EPA-PP5-8-BUL-POL-01-D
239,2018,2018-W-FC-2018-G2-AM-B-PPO-ECU-BAH-01-D
236,2018,2018-W-FC-2018-G1-EPA-B-M-GBR-POR-01-D
234,2018,2018-M-DC-2018-G2-AO-M-THA-SRI-01-D
233,2018,2018-W-FC-2018-G1-AO-B-M-JPN-THA-01-D
233,2018,2018-W-FC-2018-G1-EPA-A-M-GEO-BUL-01-D
232,2018,2018-W-FC-2018-G1-AO-B-M-TPE-KOR-01-D
231,2018,2018-W-FC-2018-G2-AO-PP9-12-LBN-SRI-01-D
231,2018,2018-W-FC-2018-G1-AO-REL-IND-TPE-01-D
229,2018,2018-W-FC-2018-G2-AO-B-M-PHI-KGZ-01-D
229,2018,2018-W-FC-2018-G1-AO-A-M-KAZ-CHN-01-D
227,2018,2018-W-FC-2018-G2-AO-PP5-8-PHI-OMA-01-D
226,2018,2018-W-FC-2018-G2-AO-D-M-INA-BRN-01-D
226,2018,2018-W-FC-2018-G2-EPA-B-M-BIH-ISR-01-D
226,2018,2018-W-FC-2018-G2-AM-A-B-M-CUB-URU-01-D
225,2018,2018-W-FC-2018-G2-AM-B-B-M-BOL-TTO-01-D
224,2018,2018-W-FC-2018-G2-AM-B-PP5-6-HON-TTO-01-D
224,2018,2018-W-FC-2018-G1-EPA-PPO-SRB-LAT-01-D
223,2018,2018-W-FC-2018-G1-EPA-C-M-SLO-SWE-01-D
222,2018,2018-W-FC-2018-G2-AO-C-M-MAS-IRI-01-D
222,2018,2018-W-FC-2018-G2-AO-D-M-INA-SRI-01-D
222,2018,2018-W-FC-2018-G2-AO-PP5-8-NZL-PAK-01-D
221,2018,2018-W-FC-2018-G2-AO-A-M-NZL-LBN-01-D
221,2018,2018-W-FC-2018-G1-AM-PPO-PAR-BRA-01-D
217,2018,2018-W-FC-2018-G1-EPA-A-M-SRB-BUL-01-D
215,2018,2018-W-FC-2018-G1-EPA-D-M-TUR-LAT-01-D
213,2018,2018-W-FC-2018-G2-AM-B-A-M-ECU-CRC-01-D
213,2018,2018-W-FC-2018-G2-EPA-B-M-LUX-ISR-01-D
211,2018,2018-W-FC-2018-G2-AO-B-M-PHI-SGP-01-D
211,2018,2018-W-FC-2018-G1-AO-REL-THA-HKG-01-D
211,2018,2018-W-FC-2018-G1-EPA-D-M-POL-TUR-01-D
210,2018,2018-W-FC-2018-G2-EPA-A-M-EGY-GRE-01-D
209,2018,2018-W-FC-2018-G1-EPA-C-M-HUN-SWE-01-D
208,2018,2018-W-FC-2018-G1-EPA-C-M-CRO-SWE-01-D
207,2018,2018-W-FC-2018-G2-AO-A-M-UZB-LBN-01-D
207,2018,2018-W-FC-2018-G1-AM-A-M-CHI-COL-01-D
207,2018,2018-W-FC-2018-G1-AO-A-M-IND-HKG-01-D
205,2018,2018-W-FC-2018-G2-AO-C-M-POC-IRI-01-D
200,2018,2018-W-FC-2018-G2-EPA-REL-EGY-BIH-01-D
200,2018,2018-W-FC-2018-G2-AO-PP9-12-KGZ-MAS-01-D
200,2018,2018-W-FC-2018-G1-AO-A-M-KAZ-IND-01-D
196,2018,2018-W-FC-2018-G2-AM-A-B-M-PER-URU-01-D
194,2018,2018-W-FC-2018-G2-AM-B-A-M-CRC-HON-01-D
193,2018,2018-W-FC-2018-G1-AM-B-M-ARG-GUA-01-D
192,2018,2018-W-FC-2018-G2-AO-D-M-SRI-BRN-01-D
192,2018,2018-W-FC-2018-G2-AO-C-M-POC-OMA-01-D
192,2018,2018-W-FC-2018-G1-EPA-C-M-HUN-SLO-01-D
192,2018,2018-W-FC-2018-G1-EPA-REL-POR-SWE-01-D
192,2018,2018-W-FC-2018-G2-AM-B-B-M-BOL-BAH-01-D
192,2018,2018-W-FC-2018-G2-AM-A-PPO-MEX-PER-01-D
189,2018,2018-W-FC-2018-G2-AO-D-M-BRN-PAK-01-D
189,2018,2018-W-FC-2018-G2-AO-A-M-UZB-NZL-01-D
188,2018,2018-W-FC-2018-G2-AO-D-M-INA-PAK-01-D
188,2018,2018-W-FC-2018-G2-AM-A-A-M-MEX-DOM-01-D
187,2018,2018-W-FC-2018-G1-AO-A-M-CHN-IND-01-D
185,2018,2018-W-FC-2018-G1-AO-B-M-JPN-KOR-01-D
185,2018,2018-W-FC-2018-G1-AM-B-M-ARG-BRA-01-D
185,2018,2018-W-FC-2018-G2-AM-A-B-M-PER-CUB-01-D
182,2018,2018-W-FC-2018-G2-EPA-PPO-GRE-LUX-01-D
181,2018,2018-W-FC-2018-G2-EPA-B-M-BIH-LUX-01-D
179,2018,2018-W-FC-2018-G2-EPA-A-M-DEN-EGY-01-D
179,2018,2018-W-FC-2018-G2-EPA-B-M-NOR-LUX-01-D
178,2018,2018-W-FC-2018-G1-EPA-D-M-POL-AUT-01-D
177,2018,2018-W-FC-2018-G1-AO-B-M-THA-KOR-01-D
175,2018,2018-W-FC-2018-G2-AO-PPO-SGP-POC-01-D
175,2018,2018-W-FC-2018-G1-AO-PPO-KAZ-JPN-01-D
175,2018,2018-W-FC-2018-G1-EPA-D-M-POL-LAT-01-D
174,2018,2018-W-FC-2018-G1-EPA-C-M-CRO-HUN-01-D
173,2018,2018-W-FC-2018-G1-AO-B-M-TPE-JPN-01-D
169,2018,2018-W-FC-2018-G2-AO-B-M-SGP-KGZ-01-D
167,2018,2018-W-FC-2018-G1-AM-REL-CHI-VEN-01-D
165,2018,2018-W-FC-2018-G2-AO-C-M-MAS-POC-01-D
164,2018,2018-W-FC-2018-G2-AO-C-M-MAS-OMA-01-D
164,2018,2018-W-FC-2018-G1-EPA-A-M-SRB-GEO-01-D
163,2018,2018-W-FC-2018-G1-EPA-D-M-TUR-AUT-01-D
162,2018,2018-W-FC-2018-G1-AO-A-M-CHN-HKG-01-D
162,2018,2018-W-FC-2018-G1-AO-B-M-TPE-THA-01-D
162,2018,2018-W-FC-2018-G1-AO-A-M-KAZ-HKG-01-D
158,2018,2018-W-FC-2018-G1-AM-B-M-BRA-VEN-01-D
158,2018,2018-W-FC-2018-G2-AM-A-A-M-MEX-BAR-01-D
156,2018,2018-W-FC-2018-G2-EPA-PPO-DEN-ISR-01-D
155,2018,2018-W-FC-2018-G1-EPA-B-M-GBR-EST-01-D
154,2018,2018-W-FC-2018-G1-AM-A-M-PAR-CHI-01-D
153,2018,2018-W-FC-2018-G1-AM-B-M-BRA-GUA-01-D
152,2018,2018-W-FC-2018-G2-AO-PPO-UZB-INA-01-D
152,2018,2018-W-FC-2018-G2-AM-B-B-M-TTO-BER-01-D
150,2018,2018-W-FC-2018-G2-AO-D-M-SRI-PAK-01-D
150,2018,2018-W-FC-2018-G2-EPA-B-M-NOR-BIH-01-D
150,2018,2018-W-FC-2018-G1-AM-A-M-PAR-COL-01-D
147,2018,2018-W-FC-2018-G2-AM-B-B-M-BER-BAH-01-D
144,2018,2018-W-FC-2018-G1-EPA-B-M-EST-POR-01-D
140,2018,2018-W-FC-2018-G2-AM-B-A-M-ECU-HON-01-D
134,2018,2018-W-FC-2018-G1-EPA-REL-GEO-AUT-01-D
133,2018,2018-W-FC-2018-G1-EPA-C-M-CRO-SLO-01-D
130,2018,2018-W-FC-2018-G1-AM-B-M-VEN-GUA-01-D
128,2018,2018-W-FC-2018-G2-AM-B-PP3-4-CRC-BOL-01-D
127,2018,2018-W-FC-2018-G1-EPA-D-M-AUT-LAT-01-D
118,2018,2018-W-FC-2018-G2-AO-C-M-OMA-IRI-01-D
112,2018,2018-W-FC-2018-G2-AM-B-B-M-TTO-BAH-01-D
107,2018,2018-W-FC-2018-G2-AM-A-A-M-DOM-BAR-01-D
97,2018,2018-W-FC-2018-G1-AO-PP3-4-CHN-KOR-01-D
91,2018,2018-W-FC-2018-G2-AM-A-PP5-6-URU-BAR-01-D
17634,2019,2019-560-G
15751,2019,2019-M007-PM
15751,2019,2019-M007-M
15583,2019,2019-580-G
14419,2019,2019-520-G
10492,2019,2019-7393-C
9552,2019,2019-M006-PM
9552,2019,2019-M006-M
9505,2019,2019-8281-C
9485,2019,2019-0600-C
9085,2019,2019-7916-C
9002,2019,2019-9130-C
8964,2019,2019-540-G
8876,2019,2019-7703-C
8872,2019,2019-0558-C
8787,2019,2019-7009-C
8721,2019,2019-0363-C
8503,2019,2019-1075-P
8491,2019,2019-7027-C
8491,2019,2019-2278-C
8375,2019,2019-9188-C
8358,2019,2019-7341-C
8346,2019,2019-M015-PM
8346,2019,2019-M015-A
8342,2019,2019-3627-C
8332,2019,2019-7909-C
8308,2019,2019-7490-C
8171,2019,2019-0586-C
8154,2019,2019-0421-M
8125,2019,2019-9198-C
8105,2019,2019-6242-A
8102,2019,2019-7557-C
8081,2019,2019-0460-C
8062,2019,2019-0425-A
8030,2019,2019-0786-C
7848,2019,2019-7542-C
7780,2019,2019-7345-C
7772,2019,2019-6626-C
7759,2019,2019-M024-P
7759,2019,2019-M024-M
7700,2019,2019-9160-C
7672,2019,2019-M009-P
7672,2019,2019-M009-M
7660,2019,2019-0213-C
7614,2019,2019-1741-C
7599,2019,2019-7851-C
7587,2019,2019-6963-C
7555,2019,2019-1103-C
7544,2019,2019-8312-C
7515,2019,2019-6865-C
7504,2019,2019-7496-C
7501,2019,2019-7339-C
7499,2019,2019-9186-C
7497,2019,2019-1607-C
7467,2019,2019-6809-C
7445,2019,2019-5047-C
7374,2019,2019-8310-C
7335,2019,2019-7584-C
7313,2019,2019-9171-C
7296,2019,2019-7772-C
7289,2019,2019-8297-C
7275,2019,2019-0806-P
7246,2019,2019-6055-C
7232,2019,2019-0526-C
7226,2019,2019-2273-C
7219,2019,2019-7652-C
7214,2019,2019-7235-C
7213,2019,2019-9162-C
7204,2019,2019-7004-C
7180,2019,2019-9120-C
7180,2019,2019-7351-C
7135,2019,2019-9005-C
7125,2019,2019-6239-C
7113,2019,2019-6490-C
7112,2019,2019-6757-C
7099,2019,2019-0398-C
7091,2019,2019-5014-M
7075,2019,2019-M021-PM
7075,2019,2019-M021-M
7070,2019,2019-2007-C
7052,2019,2019-7201-C
7005,2019,2019-1797-C
6994,2019,2019-7494-C
6959,2019,2019-3503-C
6948,2019,2019-0877-C
6936,2019,2019-7707-C
6935,2019,2019-8266-C
6914,2019,2019-0444-C
6905,2019,2019-6572-C
6888,2019,2019-7791-C
6848,2019,2019-7391-C
6837,2019,2019-6307-C
6837,2019,2019-0637-C
6813,2019,2019-6795-C
6791,2019,2019-7395-C
6768,2019,2019-6787-C
6724,2019,2019-6590-C
6711,2019,2019-3945-C
6698,2019,2019-5067-C
6694,2019,2019-2151-C
6661,2019,2019-7085-C
6629,2019,2019-9028-C
6567,2019,2019-7742-C
6550,2019,2019-1102-I
6536,2019,2019-8285-C
6518,2019,2019-9132-C
6489,2019,2019-7343-C
6484,2019,2019-9118-C
6461,2019,2019-1768-C
6451,2019,2019-7853-C
6449,2019,2019-7911-C
6432,2019,2019-7736-C
6392,2019,2019-M035-I
6392,2019,2019-M035-A
6384,2019,2019-7316-C
6366,2019,2019-7797-C
6342,2019,2019-7288-C
6339,2019,2019-5018-C
6315,2019,2019-7397-C
6282,2019,2019-1763-C
6274,2019,2019-7874-C
6225,2019,2019-7880-C
6224,2019,2019-9124-C
6035,2019,2019-7740-C
6031,2019,2019-7100-C
6004,2019,2019-6204-C
6000,2019,2019-9003-C
5971,2019,2019-7297-C
5944,2019,2019-2120-C
5943,2019,2019-6857-C
5929,2019,2019-0854-C
5910,2019,2019-7793-C
5904,2019,2019-0221-C
5899,2019,2019-9196-C
5891,2019,2019-7746-C
5883,2019,2019-1743-C
5828,2019,2019-3824-C
5826,2019,2019-9190-C
5808,2019,2019-7318-C
5797,2019,2019-0670-C
5782,2019,2019-9192-C
5763,2019,2019-7536-C
5691,2019,2019-2001-C
5689,2019,2019-0544-C
5646,2019,2019-W-ITF-EGY-29A-2019-15
5627,2019,2019-7922-C
5627,2019,2019-W-ITF-EGY-15A-2019-15
5622,2019,2019-9001-C
5578,2019,2019-6579-C
5572,2019,2019-0804-P
5554,2019,2019-7913-C
5505,2019,2019-1796-C
5440,2019,2019-7783-C
5404,2019,2019-0447-C
5377,2019,2019-7774-C
5375,2019,2019-0448-C
5356,2019,2019-0784-C
5331,2019,2019-0783-C
5296,2019,2019-0467-C
5290,2019,2019-3473-C
5279,2019,2019-7203-C
5227,2019,2019-9167-C
5193,2019,2019-7973-C
5172,2019,2019-0410-M
5169,2019,2019-3463-C
5122,2019,2019-0352-M
5096,2019,2019-W-ITF-TUR-27A-2019-15
5083,2019,2019-8268-C
5053,2019,2019-0692-C
5019,2019,2019-7878-C
4996,2019,2019-9194-C
4966,2019,2019-W-ITF-TUN-19A-2019-15
4936,2019,2019-W-ITF-BEL-03A-2019-15
4929,2019,2019-7083-C
4883,2019,2019-0695-C
4881,2019,2019-6313-C
4858,2019,2019-7015-C
4791,2019,2019-W-ITF-ESP-23A-2019-25
4785,2019,2019-W-ITF-THA-08A-2019-15
4741,2019,2019-8270-C
4684,2019,2019-W-ITF-GER-03A-2019-60
4671,2019,2019-W-ITF-ECU-02A-2019-25
4658,2019,2019-W-ITF-USA-48B-2019-25
4656,2019,2019-0375-A
4656,2019,2019-W-ITF-USA-02A-2019-25
4647,2019,2019-7849-C
4629,2019,2019-W-ITF-TUN-38A-2019-15
4617,2019,2019-7586-C
4615,2019,2019-W-ITF-ESP-08A-2019-25
4598,2019,2019-3618-C
4576,2019,2019-W-ITF-FIN-02A-2019-15
4575,2019,2019-W-ITF-USA-17A-2019-25
4542,2019,2019-W-ITF-TUN-23A-2019-15
4538,2019,2019-W-ITF-KAZ-01A-2019-15
4523,2019,2019-W-ITF-FRA-20A-2019-15
4522,2019,2019-W-ITF-MEX-20A-2019-15
4520,2019,2019-W-ITF-GER-08A-2019-25
4516,2019,2019-M016-A
4516,2019,2019-M016-P
4503,2019,2019-W-ITF-TUR-34A-2019-15
4501,2019,2019-W-ITF-CAN-01A-2019-25
4496,2019,2019-W-ITF-FRA-13A-2019-60
4492,2019,2019-W-ITF-ESP-17A-2019-25
4484,2019,2019-W-ITF-KOR-05A-2019-15
4453,2019,2019-0718-P
4442,2019,2019-W-ITF-EGY-01A-2019-15
4429,2019,2019-1541-C
4409,2019,2019-7434-A
4379,2019,2019-W-ITF-TUN-28A-2019-15
4377,2019,2019-7845-C
4339,2019,2019-W-ITF-USA-24A-2019-60
4329,2019,2019-W-ITF-RUS-02A-2019-25
4313,2019,2019-W-ITF-USA-14A-2019-25
4311,2019,2019-W-ITF-CZE-13A-2019-15
4309,2019,2019-3406-C
4308,2019,2019-W-ITF-EGY-14A-2019-15
4302,2019,2019-W-ITF-FRA-26A-2019-25
4259,2019,2019-W-ITF-FRA-15A-2019-60
4255,2019,2019-1539-C
4253,2019,2019-W-ITF-ESP-22A-2019-25
4240,2019,2019-W-ITF-JPN-12A-2019-25
4226,2019,2019-0228-C
4219,2019,2019-W-ITF-TUR-19A-2019-15
4217,2019,2019-W-ITF-GBR-01A-2019-25
4201,2019,2019-W-ITF-GER-01A-2019-15
4198,2019,2019-1027-I
4193,2019,2019-W-ITF-CHN-15A-2019-25
4190,2019,2019-W-ITF-JPN-10A-2019-60
4188,2019,2019-W-ITF-SWE-04A-2019-15
4159,2019,2019-W-ITF-MEX-25A-2019-15
4154,2019,2019-W-ITF-USA-39A-2019-25
4146,2019,2019-0825-I
4134,2019,2019-1094-I
4132,2019,2019-7694-A
4113,2019,2019-W-ITF-CHN-18A-2019-60
4106,2019,2019-0341-A
4094,2019,2019-W-ITF-RUS-04A-2019-25
4082,2019,2019-W-ITF-TUR-31A-2019-15
4082,2019,2019-W-ITF-UAE-01A-2019-100
4077,2019,2019-W-ITF-USA-38B-2019-15
4076,2019,2019-W-ITF-USA-25A-2019-25
4075,2019,2019-W-ITF-TUN-42A-2019-15
4070,2019,2019-W-ITF-EGY-22A-2019-15
4039,2019,2019-W-ITF-GRE-07A-2019-15
4027,2019,2019-0717-A
4017,2019,2019-W-ITF-JPN-01A-2019-60
4008,2019,2019-W-ITF-IRL-01A-2019-15
3983,2019,2019-W-ITF-MEX-26A-2019-15
3981,2019,2019-W-ITF-FRA-19A-2019-25
3980,2019,2019-W-ITF-TUN-32A-2019-15
3979,2019,2019-W-ITF-FRA-11A-2019-80
3972,2019,2019-W-ITF-PAR-01A-2019-15
3971,2019,2019-9134-C
3969,2019,2019-W-ITF-ESP-10A-2019-60
3963,2019,2019-1086-P
3945,2019,2019-W-ITF-CHN-03A-2019-15
3945,2019,2019-W-ITF-USA-18A-2019-25
3944,2019,2019-W-ITF-COL-03A-2019-25
3943,2019,2019-W-ITF-EGY-21A-2019-15
3941,2019,2019-W-ITF-ITA-17A-2019-25
3930,2019,2019-W-ITF-TUR-29A-2019-25
3926,2019,2019-W-ITF-USA-03A-2019-100
3924,2019,2019-W-ITF-USA-26A-2019-15
3914,2019,2019-W-ITF-ITA-27A-2019-25
3913,2019,2019-W-ITF-FRA-06A-2019-15
3896,2019,2019-1051-P
3891,2019,2019-W-ITF-EGY-20A-2019-15
3886,2019,2019-1072-I
3883,2019,2019-W-ITF-EGY-03A-2019-15
3883,2019,2019-W-ITF-IND-06A-2019-25
3880,2019,2019-0321-A
3875,2019,2019-W-ITF-TUN-37A-2019-15
3874,2019,2019-5069-C
3871,2019,2019-W-ITF-EGY-27A-2019-15
3870,2019,2019-0414-A
3861,2019,2019-W-ITF-MEX-10A-2019-15
3858,2019,2019-W-ITF-NOR-02A-2019-15
3852,2019,2019-W-ITF-SRB-02A-2019-15
3848,2019,2019-W-ITF-GRE-03A-2019-15
3847,2019,2019-0406-I
3846,2019,2019-W-ITF-USA-11A-2019-25
3835,2019,2019-W-ITF-ESP-16A-2019-25
3835,2019,2019-W-ITF-HKG-04A-2019-25
3825,2019,2019-0528-I
3824,2019,2019-W-ITF-FRA-01A-2019-60
3815,2019,2019-W-ITF-TUR-09A-2019-15
3813,2019,2019-W-ITF-KOR-07A-2019-15
3810,2019,2019-W-ITF-ESP-12A-2019-15
3807,2019,2019-W-ITF-GEO-04A-2019-15
3806,2019,2019-W-ITF-CHN-02A-2019-15
3804,2019,2019-W-ITF-ESP-03A-2019-15
3800,2019,2019-9164-A
3783,2019,2019-W-ITF-UZB-02A-2019-25
3782,2019,2019-W-ITF-KOR-02A-2019-25
3776,2019,2019-W-ITF-TUR-08A-2019-15
3772,2019,2019-W-ITF-MEX-02A-2019-25
3768,2019,2019-9158-A
3764,2019,2019-W-ITF-AUS-09A-2019-25
3761,2019,2019-W-ITF-SRB-03A-2019-15
3752,2019,2019-W-ITF-HUN-04A-2019-15
3752,2019,2019-W-ITF-TUR-32A-2019-15
3751,2019,2019-W-ITF-TUN-18A-2019-15
3747,2019,2019-W-ITF-CHN-12A-2019-25
3745,2019,2019-W-ITF-CHN-17A-2019-25
3745,2019,2019-W-ITF-FRA-10A-2019-100
3743,2019,2019-W-ITF-NED-04A-2019-15
3737,2019,2019-W-ITF-TUN-27A-2019-15
3736,2019,2019-W-ITF-TUN-49A-2019-15
3727,2019,2019-W-ITF-TUN-39A-2019-15
3724,2019,2019-W-ITF-TUR-10A-2019-15
3717,2019,2019-W-ITF-TUN-20A-2019-15
3713,2019,2019-W-ITF-TUN-33A-2019-15
3712,2019,2019-W-ITF-ESP-04A-2019-60
3712,2019,2019-W-ITF-TUR-18A-2019-15
3709,2019,2019-W-ITF-ESP-20A-2019-15
3705,2019,2019-W-ITF-EGY-06A-2019-15
3701,2019,2019-0429-A
3699,2019,2019-0496-A
3699,2019,2019-W-ITF-GRE-05A-2019-15
3697,2019,2019-W-ITF-CHI-01A-2019-60
3692,2019,2019-W-ITF-MEX-11A-2019-15
3683,2019,2019-W-ITF-CHN-14A-2019-25
3677,2019,2019-0568-A
3671,2019,2019-W-ITF-EGY-12A-2019-15
3670,2019,2019-7290-A
3669,2019,2019-6116-A
3667,2019,2019-W-ITF-ITA-25A-2019-25
3666,2019,2019-W-ITF-GRE-01A-2019-15
3662,2019,2019-W-ITF-IND-02A-2019-25
3647,2019,2019-W-ITF-SRB-01A-2019-15
3640,2019,2019-W-ITF-USA-08A-2019-80
3639,2019,2019-W-ITF-THA-06A-2019-15
3639,2019,2019-W-ITF-NGR-02A-2019-25
3636,2019,2019-W-ITF-FRA-04A-2019-25
3636,2019,2019-W-ITF-CZE-02A-2019-25
